Course	Room	Teacher	Time	Students
18	63 - A, 2	365	0	4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 
536	10 - A, 2	444	1	4408 4239 3386 2595 2176 2025 1927 1702 1613 680 4988 4691 2807 1087 798 494 3216 2398 2033 2970 
493	10 - A, 2	467	2	4051 2313 2310 1945 1343 4902 4784 4100 3267 1995 4814 4574 2832 1861 951 577 287 3852 1845 1555 
447	10 - A, 2	237	3	4572 4322 2729 997 4740 4428 3908 3745 3329 2353 1321 440 4670 3795 2720 1879 236 4483 3277 35 
380	10 - A, 2	334	4	4488 4083 2406 1439 262 3626 3498 3411 1787 1576 1078 249 196 4226 1928 1798 1231 41 1701 1434 
18	63 - A, 2	365	0	4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 
346	11 - A, 2	225	1	4751 4262 2185 1949 1735 644 401 3853 3706 2508 1812 4130 3309 2829 1804 1755 1385 618 304 4299 3959 3862 1675 
223	11 - A, 2	497	2	4803 4413 4180 3723 2655 1987 700 4118 3652 2042 4683 4675 4257 2367 1476 1153 480 4182 2478 2105 990 620 177 
200	11 - A, 2	475	3	4532 1437 1429 1290 387 4519 1084 740 660 4437 4025 3344 3236 1252 18 4285 3923 2598 2583 2498 1954 1784 686 
192	11 - A, 2	199	4	4009 3651 2605 2590 1260 326 4969 4944 1912 4635 4034 3806 3285 3261 2827 1820 772 240 37 3371 3125 930 574 
923	12 - A, 2	152	1	2552 2048 1598 943 216 4113 2396 841 4764 3946 3433 3285 2547 386 4471 3780 2252 1658 
860	12 - A, 2	315	2	4174 3682 2914 2410 1157 3063 2906 2178 2115 129 2312 1440 1385 983 782 622 3492 529 
867	12 - A, 2	310	3	4865 3057 2925 2129 1584 1454 148 3157 2378 1814 1807 1621 4525 3865 3404 4199 3104 1841 
844	12 - A, 2	474	4	3949 2880 2234 117 3200 1806 1077 2758 2087 2038 41 4240 3977 2433 2214 1710 1650 994 
474	13 - B, 0	162	1	4295 2686 2182 1613 902 702 557 66 3579 4922 4067 3619 1990 3448 1849 
419	13 - B, 0	10	2	4859 4688 2646 2032 1771 1543 507 519 3710 2822 2385 4516 3781 3428 2772 
393	13 - B, 0	445	3	4964 4010 3991 411 2711 1889 857 4278 3844 3533 2973 4669 2127 1958 1836 
252	13 - B, 0	490	4	4918 2842 2717 4054 3025 3023 1566 1361 1183 2706 1059 4870 3154 3071 719 
922	14 - C, 1	256	1	3701 3523 3016 2938 2406 2221 1994 1277 1128 722 438 2912 2756 390 4948 4890 4783 1179 
941	14 - C, 1	102	2	3994 2995 2625 2305 1214 1044 1671 1222 767 24 3666 977 924 685 147 4116 2023 1318 
928	14 - C, 1	273	3	3632 2520 1711 490 269 3548 2854 1207 4059 3839 4557 4129 3070 3029 2542 1512 1197 828 
917	14 - C, 1	266	4	4003 2421 1080 3637 3036 1233 1133 427 3480 2220 3062 2084 1891 1675 1487 1472 748 678 
987	15 - A, 2	412	1	4211 3488 2207 1439 658 4880 4763 3193 2654 270 4783 4271 4005 3886 2280 2150 1299 1257 983 755 56 3382 2434 1075 
767	15 - A, 2	248	2	2853 2404 1886 1488 1158 467 4931 4247 3889 2065 1993 1692 1177 1021 728 390 346 277 114 4960 4593 212 3693 3656 
321	15 - A, 2	321	3	4741 4417 4021 3708 3511 1509 1128 859 468 318 99 4569 2769 2387 831 4189 2156 203 4382 3353 2950 2116 412 131 
745	15 - A, 2	492	4	4413 4386 4181 1837 640 4642 3548 3256 4027 3748 3735 3600 1204 648 3500 2562 2366 2324 2259 1875 1672 1423 1382 1341 
18	63 - A, 2	365	0	4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 
958	16 - A, 2	217	1	814 1721 1577 3948 1468 1067 4715 3749 3654 157 
624	16 - A, 2	329	2	4416 619 3077 210 3805 1978 855 786 
991	16 - A, 2	370	3	4632 1793 197 125 3737 3202 2946 2428 2140 2117 1872 1183 4838 3355 2830 2805 2093 4224 2026 1403 1255 693 
990	16 - A, 2	43	4	2747 2453 1735 4627 4221 1495 2971 1333 4976 4671 4289 2886 2186 1442 
12	17 - C, 1	392	0	4886 4299 4237 4053 3984 3519 3326 3276 3197 2996 2633 2468 2433 2289 2256 2125 2104 2095 2077 1948 1706 1359 1317 1255 980 581 433 353 184 
916	17 - C, 1	56	1	4989 4857 3952 3869 3475 3052 2417 1813 664 642 4754 4341 3167 313 241 4576 4210 4208 3717 2675 1553 1281 633 250 4686 4006 3766 3500 36 
864	17 - C, 1	33	2	4803 3930 3673 2966 2581 1765 1648 1646 1629 637 542 62 4323 3694 3025 2969 2715 2346 2088 1118 779 461 4338 2550 480 452 3308 719 93 
786	17 - C, 1	380	3	4328 3910 3632 2943 2439 2340 2203 1626 1184 4767 4595 3899 3730 3537 2153 1106 450 150 129 4226 2636 2316 1670 1635 977 713 203 4619 2079 
232	17 - C, 1	65	4	4432 4181 3091 2746 2702 2496 2310 1158 1072 794 4544 3931 1969 720 98 54 4445 3756 3331 3280 2993 2866 2615 76 4588 3696 1098 856 732 
13	175 - C, 1	357	0	4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 4945 4446 4368 4311 4214 4125 3791 3781 3764 3418 3308 2775 2723 2631 2502 2480 2094 1935 826 776 742 613 583 482 112 
663	18 - C, 1	170	1	4854 4734 4078 3107 1886 1226 1121 2106 1760 4359 4234 4212 3733 
971	18 - C, 1	46	2	4871 4533 3837 1758 941 681 318 4225 4080 2882 1364 256 4528 
466	18 - C, 1	214	3	4758 4035 1691 4581 4282 3301 2661 2535 1608 899 405 4624 4369 
471	18 - C, 1	169	4	219 134 4617 3670 1912 4687 3714 2739 1478 743 4217 2891 2696 
40	19 - B, 0	52	0	4973 4836 4659 4590 4242 4149 3071 2935 2812 2444 2412 2337 2186 2183 1904 1744 1568 1498 1443 1334 1331 1326 846 739 420 254 
430	19 - B, 0	196	1	4450 3242 3108 2685 2155 1803 1308 4806 4595 3548 2139 1995 460 24 3964 3314 3174 2447 2336 1441 4456 3234 708 254 69 
370	19 - B, 0	233	2	4979 3214 1617 1295 4920 4487 3581 3036 2054 2830 2825 2574 2363 1657 568 4765 4249 3835 3113 3102 2487 2024 948 534 45 
293	19 - B, 0	165	3	902 297 201 4489 4406 4340 3995 3629 2888 1967 1811 1808 1642 1233 1078 987 260 4974 2159 1842 1493 977 61 4976 980 
250	19 - B, 0	244	4	3294 783 557 4812 4744 4195 3313 1980 374 4996 4820 4644 3790 3172 2057 1528 1525 978 532 205 3984 3711 2601 2546 1008 
506	20 - A, 2	396	1	3346 155 3581 3527 2187 1212 1061 440 4813 3515 3385 2855 2642 1419 1389 37 3596 1732 
418	20 - A, 2	117	2	4499 4295 3594 3017 226 4754 4493 2808 1665 631 3972 3516 2909 2531 1004 3907 2267 501 
473	20 - A, 2	80	3	2795 2744 2215 3629 1082 880 424 374 2993 397 4589 4186 3384 2664 2302 1849 1770 90 
243	20 - A, 2	481	4	4223 1979 1488 4967 3257 2114 1621 460 313 215 3442 3105 2771 1656 1041 360 4973 3207 
865	21 - B, 0	385	1	4994 4598 2752 2606 2603 4955 3942 3048 2898 1355 631 190 4814 4059 3906 2195 1252 957 633 4908 3517 2987 1447 906 
904	21 - B, 0	252	2	4847 3555 3310 2670 4705 4063 3483 2839 2634 2493 541 4610 4409 3387 711 604 4614 4241 3284 1526 1373 721 433 130 
791	21 - B, 0	243	3	4786 2850 1944 1835 375 261 4554 4168 3601 3184 2124 4907 4188 4152 3529 3268 328 40 4655 3556 3125 1287 1284 994 
772	21 - B, 0	9	4	4601 4029 2885 1613 1429 1347 1121 771 649 4785 692 4787 4278 2697 2333 2005 1244 4297 4175 4070 3974 2101 184 58 
95	22 - C, 1	338	1	3914 3201 2831 2283 1609 1292 874 262 121 4900 4374 4332 3966 3394 3034 2132 908 291 4820 4280 3093 2547 2307 4977 2689 1908 
54	22 - C, 1	146	2	4696 4640 3457 1531 818 8 3938 3644 2290 1148 749 4875 3160 2786 2684 1977 1798 730 645 3874 3768 2861 2345 1680 883 610 
902	22 - C, 1	398	3	4934 3782 3253 1966 1609 1596 1007 818 261 4511 4172 3926 2939 1721 993 277 4980 4852 4503 4110 2848 2786 2324 2103 1205 
821	22 - C, 1	391	4	4731 4470 3441 3002 1050 4873 4569 4084 3692 611 82 3940 3858 3044 2745 2205 2047 1660 1279 687 4991 4209 2564 1386 950 
800	23 - C, 1	136	1	4677 2477 1509 1163 956 4568 4218 3224 3049 2721 4484 3867 3172 743 327 3805 2923 2504 2216 
754	23 - C, 1	85	2	4415 2643 1584 958 4805 4577 4489 4342 4232 3178 2058 3518 3364 1054 160 4557 3199 2262 383 
775	23 - C, 1	280	3	4826 3910 3757 3743 1455 809 3000 1745 493 1947 1105 4506 3010 1498 1450 1237 1161 710 693 
686	23 - C, 1	294	4	4327 644 3579 2919 2852 2507 1653 1034 992 2824 1286 946 878 761 3684 1318 1040 488 378 
879	24 - B, 0	284	1	4711 2672 2141 1342 1010 428 3178 2528 1881 4685 4212 4005 3259 2514 2334 2093 4612 3163 3125 1678 935 
761	24 - B, 0	189	2	4377 4262 3542 2836 2588 2192 2131 1932 1107 549 3706 2856 2783 986 947 4678 3859 3786 1826 3633 2834 
627	24 - B, 0	140	3	4771 616 99 4510 3883 3541 3394 2414 1038 882 434 2903 2638 2405 1101 509 3675 2710 2621 1736 1471 
614	24 - B, 0	281	4	3475 3171 1610 415 4530 2735 2649 2065 979 4701 4338 4309 3786 1780 827 675 566 4529 3060 2464 230 
